,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
29,胥江,0,0.0,普通住宅,泰南苑,低,0,0.0,107102693177,418.0,此房满5不唯一，户型好，采光好，楼层好，视野宽阔_苏州姑苏胥江泰南苑二手房(苏州链家),2020-06-19,4室2厅,162.16, (共4层),25778,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,162.0,0.0,0.0,20000,0.0,500.0,20500.0,332.1
30,平江新城,0,0.0,普通住宅,华恒家园,高,0,0.0,107102657384,358.0,华恒家园 5室3厅 358万_苏州姑苏平江新城华恒家园二手房(苏州链家),2020-06-11,5室3厅,193.04, (共5层),18546,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,17000,0.0,-2000.0,15000.0,289.5
31,胥江,2,22.03,普通住宅,金桥新村,高,0,0.0,107102619860,228.0,顶楼复式面积大 成熟社区，生活便利，此房户型方正_苏州姑苏胥江金桥新村二手房(苏州链家),2020-06-03,4室2厅,140.0, (共6层),16286,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,140.0,0.0,1.0,20000,0.0,9101.5,29101.5,407.421
32,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107102622008,185.0,宝邻苑 满5唯一 带阁楼 采光好 配套齐全 使用面积高_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2020-06-03,4室2厅,71.0, (共6层),26057,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,0.0,1.0,17000,0.0,0.0,17000.0,120.7
33,平江新城,0,0.0,普通住宅,苏锦一村,高,0,0.0,107102626504,365.0,苏锦一村 顶楼复式95加20  阁楼单独大门  满五不唯一_苏州姑苏平江新城苏锦一村二手房(苏州链家),2020-06-04,5室3厅,115.0, (共6层),31740,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,115.0,0.0,1.0,17000,0.0,0.0,17000.0,195.5
34,胥江,1,23.8,普通住宅,新康花园,高,0,0.0,107102628190,450.0,新康花园 近桐泾公园 带独立自行车库_苏州姑苏胥江新康花园二手房(苏州链家),2020-06-04,5室2厅,202.0, (共6层),22278,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,202.0,0.0,0.0,20000,0.0,-810.0,19190.0,387.638
35,南门,3,24.78,普通住宅,南华公寓,高,0,0.0,107102628542,198.0,近南环汇邻广场， 团结桥购物城 沃尔玛 ，配套齐全_苏州姑苏南门南华公寓二手房(苏州链家),2020-06-04,4室1厅,87.0, (共5层),22759,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,87.0,0.0,0.0,21000,0.0,239.0,21239.0,184.7793
36,金门,0,0.0,普通住宅,三香弄八号小区,高,0,0.0,107102633029,316.0,房东诚心出售三香弄八号小区四楼复式_苏州姑苏金门三香弄八号小区二手房(苏州链家),2020-06-05,4室2厅,128.0, (共4层),24688,4,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,20000,-2000.0,-1000.0,17000.0,217.6
37,留园西园,4,70.8,别墅,玖园,低,1,23.1,107102633393,880.0,市区虎丘联排 园林风格别墅 两车库车位 有钥匙_苏州姑苏留园西园玖园二手房(苏州链家),2020-06-05,5室2厅,382.5, (共2层),23007,2,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,382.0,1.0,0.0,20000,0.0,11695.0,31695.0,1055.895941
38,胥江,1,22.87,普通住宅,解放新村,高,0,0.0,107102636586,205.0,胥江顶复，满五唯一，全明户型，视野开阔，诚意售卖_苏州姑苏胥江解放新村二手房(苏州链家),2020-06-06,4室2厅,86.5, (共6层),23700,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,86.0,0.0,1.0,20000,0.0,9085.696531791908,29085.69653179191,250.13699017341042
39,胥江,1,19.84,普通住宅,劳动路110号,高,0,0.0,107102636701,390.0,复式可做两套，两进门可分开， 5房3厅2卫2厨带阳光房_苏州姑苏胥江劳动路110号二手房(苏州链家),2020-06-06,5室3厅,133.0, (共5层),29324,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,0.0,0.0,20000,-2000.0,-8.0,17992.0,239.2936
40,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107102637420,334.9,现代花园二期 精装复式 两层分开互不打扰 带独立车库_苏州姑苏葑门现代花园二手房(苏州链家),2020-06-06,7室3厅,161.0, (共5层),20802,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,161.0,0.0,0.0,20000,0.0,-2000.0,18000.0,289.8
41,平江新城,1,10.49,普通住宅,梅花新村,高,0,0.0,107102637767,235.0,急售梅花新村大五房 带自行车库 精装修拎包入住_苏州姑苏平江新城梅花新村二手房(苏州链家),2020-06-06,5室1厅,160.0, (共6层),14688,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,17000,0.0,-1475.5,15524.5,248.392
42,沧浪新城,2,17.85,普通住宅,友联一村,高,0,0.0,107102637778,220.0,明厨明卫，客厅带窗，两房朝南户型正气，装修干净整洁_苏州姑苏沧浪新城友联一村二手房(苏州链家),2020-06-06,4室2厅,105.0, (共6层),20953,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,17000,0.0,-1107.5,15892.5,166.87125
43,胥江,0,0.0,普通住宅,彩虹新村,高,0,0.0,107102638258,293.0,彩虹苑一梯一户，带两个自行车库，5楼复式，房龄新_苏州姑苏胥江彩虹新村二手房(苏州链家),2020-06-06,4室2厅,101.0, (共5层),29010,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,20000,0.0,-2000.0,18000.0,181.8
44,娄门,1,20.09,普通住宅,永林北区,高,0,0.0,107102640056,398.0,永林北区，5楼复式，双平江，带2汽车位，1电瓶车库_苏州姑苏娄门永林北区二手房(苏州链家),2020-06-07,5室3厅,200.0, (共5层),19900,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,200.0,0.0,0.0,21000,0.0,4.5,21004.5,420.09
45,苏州大学,2,34.84,普通住宅,新湘苑,高,0,0.0,107102640203,499.0,此房房东自住，采光充足  看房方便_苏州姑苏苏州大学新湘苑二手房(苏州链家),2020-06-07,5室3厅,177.0, (共6层),28193,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,177.0,0.0,0.0,20000,0.0,-258.0,19742.0,349.4334
46,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107102640477,193.0,宝邻苑 4室1厅 193万_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2020-06-07,4室1厅,81.0, (共6层),23828,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,17000,0.0,-3000.0,14000.0,113.4
47,胥江,0,0.0,普通住宅,姑香苑,低,0,0.0,107102640609,295.0,姑香苑 4室2厅 295万_苏州姑苏胥江姑香苑二手房(苏州链家),2020-06-07,4室2厅,110.0, (共6层),26819,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,110.0,0.0,0.0,20000,0.0,500.0,20500.0,225.5
48,胥江,1,11.56,普通住宅,润达新村,高,0,0.0,107102644584,295.0,润达新村顶复 楼下115.17平楼上68平，带独立自行车库_苏州姑苏胥江润达新村二手房(苏州链家),2020-06-08,6室3厅,149.17, (共5层),19777,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,149.0,0.0,1.0,20000,0.0,9566.603606623317,29566.603606623317,440.5423937386874
49,胥江,1,14.1,普通住宅,新康花园,高,0,0.0,107102647828,345.0,新康花园， 楼层好，全天采光无影响，看房有钥匙_苏州姑苏胥江新康花园二手房(苏州链家),2020-06-08,5室2厅,140.9, (共5层),24486,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,140.0,0.0,0.0,20000,0.0,-295.0,19705.0,275.87
50,苏州大学,2,20.79,普通住宅,联相园,高,0,0.0,107102647940,515.0,带城 平江 5楼复式 南北双晒台 精装修 有汽车库_苏州姑苏苏州大学联相园二手房(苏州链家),2020-06-08,4室2厅,179.0, (共5层),28771,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,179.0,0.0,0.0,20000,0.0,39.49999999999977,20039.5,358.70705
51,沧浪新城,2,34.1,普通住宅,长欣苑,高,0,0.0,107102649308,380.0,长欣苑 4室2厅 380万_苏州姑苏沧浪新城长欣苑二手房(苏州链家),2020-06-09,4室2厅,148.63, (共5层),25567,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,17000,0.0,705.0,17705.0,262.034
52,沧浪新城,0,0.0,普通住宅,长欣苑,高,0,0.0,107102649309,300.0,长欣苑 4室2厅 300万_苏州姑苏沧浪新城长欣苑二手房(苏州链家),2020-06-09,4室2厅,127.0, (共5层),23623,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,17000,0.0,-2000.0,15000.0,190.5
53,金门,0,0.0,普通住宅,银杏苑(姑苏区),高,0,0.0,107102649869,360.0,银杏苑复式 自住精装 楼上面积90平左右_苏州姑苏金门银杏苑(姑苏区)二手房(苏州链家),2020-06-09,4室2厅,121.11, (共5层),29726,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,121.0,0.0,0.0,20000,0.0,-2000.0,18000.0,217.8
54,南门,1,5.62,普通住宅,南园南路34号,高,0,0.0,107102651641,330.0,南园南路34号 4室3厅 330万_苏州姑苏南门南园南路34号二手房(苏州链家),2020-06-09,4室3厅,94.81, (共6层),34807,6,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,94.0,0.0,0.0,21000,-2000.0,-1719.0,17281.0,162.4414
55,南门,1,10.8,普通住宅,盘门雅苑,高,0,0.0,107102651750,415.0,此房为全明格局，，前排无遮挡，采光充足。_苏州姑苏南门盘门雅苑二手房(苏州链家),2020-06-09,4室2厅,172.0, (共5层),24128,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,172.0,0.0,0.0,21000,0.0,-460.0,20540.0,353.288
56,胥江,1,11.02,别墅,城市恬园,低,1,60.36,107102653092,876.0,城市恬园为数不多的双拼别墅，150平苏式小桥山水花园_苏州姑苏胥江城市恬园二手房(苏州链家),2020-06-10,5室2厅,257.46, (共3层),34025,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,257.0,1.0,0.0,20000,0.0,10569.0,30569.0,736.07070595
57,金阊新城,0,0.0,普通住宅,南山金城1958,高,0,0.0,107102653889,335.0,南山金城1958 4室2厅 335万_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2020-06-10,4室2厅,115.5, (共6层),29005,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,17000,0.0,-3000.0,14000.0,161.0
58,十全街,1,9.73,普通住宅,唐家巷42号,高,0,0.0,107102657257,510.0,满五年 有钥匙 振华 草桥 诚心出售_苏州姑苏十全街唐家巷42号二手房(苏州链家),2020-06-11,5室2厅,200.0, (共4层),25500,4,,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,120.0,0.0,1.0,23000,-2000.0,6786.5,27786.5,343.438
59,南门,0,0.0,普通住宅,南环西路23号,高,0,0.0,107102657266,235.0,南环西路23号 4室2厅 235万_苏州姑苏南门南环西路23号二手房(苏州链家),2020-06-11,4室2厅,159.3, (共5层),14753,5,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,159.0,0.0,0.0,21000,-2000.0,-2000.0,17000.0,270.3
60,胥江,1,17.11,普通住宅,胥江路136号,高,1,7.79,107102619290,234.0,胥江路136号复式 满五年 通透户型 采光十足_苏州姑苏胥江胥江路136号二手房(苏州链家),2020-06-02,5室2厅,87.32, (共6层),26798,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,0.0,0.0,20000,-2000.0,245.0,18245.0,158.7315
61,胥江,3,30.4,普通住宅,新康花园,高,0,0.0,107102587354,425.0,南北双露台带汽车库自行车库免费车位拎包入住诚心出售_苏州姑苏胥江新康花园二手房(苏州链家),2020-05-26,5室3厅,200.0, (共5层),21250,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,0.0,520.0,20520.0,410.4
62,南门,2,13.22,普通住宅,南园,高,0,0.0,107102589171,315.0,南园 4室2厅 315万_苏州姑苏南门南园二手房(苏州链家),2020-05-27,4室2厅,87.54, (共6层),35984,6,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,87.0,0.0,0.0,21000,0.0,-1339.0,19661.0,171.0507
63,娄门,1,9.37,普通住宅,塘坊苑,高,0,0.0,107102590050,260.0,塘坊苑，精装修4房朝南，15平北晒台，车库12平方_苏州姑苏娄门塘坊苑二手房(苏州链家),2020-05-27,4室2厅,104.49, (共5层),24883,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,104.0,0.0,0.0,21000,0.0,-531.5,20468.5,212.8724
64,桃花坞,1,4.25,普通住宅,曹家巷,低,0,0.0,107102592166,350.0,东中市 景范 2002年小区 精装修 三楼复式 看房预约_苏州姑苏桃花坞曹家巷二手房(苏州链家),2020-05-27,4室2厅,97.73, (共3层),35813,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,97.0,0.0,0.0,23000,0.0,1712.5,24712.5,239.71125
65,留园西园,0,0.0,别墅,丽景花苑,低,0,0.0,107102593469,655.0,丽景花苑 5室2厅 655万_苏州姑苏留园西园丽景花苑二手房(苏州链家),2020-05-28,5室2厅,213.0, (共1层),30752,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,213.0,1.0,0.0,20000,0.0,5000.0,25000.0,518.38875
66,南门,1,25.24,普通住宅,华侨公寓（姑苏区）,高,0,0.0,107102594052,610.0,姑苏南门 华侨公寓 4楼复式 三开间朝南 带汽车库_苏州姑苏南门华侨公寓（姑苏区）二手房(苏州链家),2020-05-28,4室3厅,216.8, (共4层),28137,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,216.0,0.0,0.0,21000,0.0,1262.0,22262.0,480.8592
67,沧浪新城,2,24.28,普通住宅,友联一村,高,0,0.0,107102597826,226.0,精装复式，五房两厅两卫，有独立自行车库，有汽车位！_苏州姑苏沧浪新城友联一村二手房(苏州链家),2020-05-29,5室2厅,147.0, (共5层),15375,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,17000,0.0,214.0,17214.0,253.0458
68,平江新城,1,21.36,普通住宅,汇翠花园,高,0,0.0,107102598279,362.0,汇翠花园 楼下大三室  南北露台 草桥 平江_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-05-29,4室3厅,175.82, (共6层),20590,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,17000,0.0,-932.0,16068.0,281.19
69,胥江,0,0.0,普通住宅,广大家园,高,0,0.0,107102602016,205.0,5楼复式 两房朝南 带独立自行车库 车库有产证_苏州姑苏胥江广大家园二手房(苏州链家),2020-05-30,4室1厅,105.0, (共5层),19524,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,105.0,0.0,0.0,20000,0.0,-2000.0,18000.0,189.0
70,胥江,0,0.0,普通住宅,胥虹苑,高,0,0.0,107102602644,310.0,胥虹苑顶楼复式精装修业主自住保养好5房3厅3卫带独库_苏州姑苏胥江胥虹苑二手房(苏州链家),2020-05-30,5室3厅,114.71, (共6层),27025,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,114.0,0.0,1.0,20000,0.0,0.0,20000.0,228.0
71,金门,0,0.0,普通住宅,馨泓花园B区,低,0,0.0,107102603986,415.0,馨泓花园 一二楼复式  带汽车库 采光无遮挡_苏州姑苏金门馨泓花园B区二手房(苏州链家),2020-05-30,4室2厅,162.0, (共5层),25618,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,162.0,0.0,0.0,20000,0.0,500.0,20500.0,332.1
72,南门,1,11.2,普通住宅,盘门雅苑,高,0,0.0,107102604159,373.0,2007年商品房；产证面积173全体现；价格包含汽车库_苏州姑苏南门盘门雅苑二手房(苏州链家),2020-05-30,4室2厅,173.3, (共5层),21524,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,173.0,0.0,0.0,21000,0.0,-440.0,20560.0,355.688
73,金门,2,45.47,普通住宅,干将名邸,高,0,0.0,107102604945,350.0,姑苏市政府北 干将名邸 自住精装，空中别墅。_苏州姑苏金门干将名邸二手房(苏州链家),2020-05-30,4室3厅,162.0, (共5层),21605,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,162.0,0.0,0.0,20000,0.0,1273.5,21273.5,344.6307
