,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,pschool,mschool,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
12,沧浪新城,0,0.0,别墅,福星小区,低,0,0.0,107102750387,750.0,全明联排别墅，格局好，楼层好，视野开阔_苏州姑苏沧浪新城福星小区二手房(苏州链家),2020-07-02,5室3厅,217.9, (共3层),34420,3,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1.0,0.0,17000,-1000.0,5000.0,21000.0,455.7
13,平江新城,0,0.0,普通住宅,梅花新村,高,0,0.0,107102755736,245.0,梅花新村 7室2厅 245万_苏州姑苏平江新城梅花新村二手房(苏州链家),2020-07-03,7室2厅,150.0, (共6层),16334,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,17000,-1000.0,-2000.0,14000.0,210.0
14,虎丘,1,8.24,普通住宅,虎阜花园西区,高,0,0.0,107102756472,295.0,此房满二年，小区门口有6号线站台，阳光充足！_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2020-07-03,4室2厅,147.0, (共5层),20069,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,17000,-1000.0,412.00000000000006,16412.0,241.2564
15,留园西园,0,0.0,别墅,桐邨,低,1,26.12,107102760372,750.0,桐邨，下叠别墅，全新纯毛坯，带花园，有汽车库！_苏州姑苏留园西园桐邨二手房(苏州链家),2020-07-04,5室3厅,290.91, (共1层),25782,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,290.0,1.0,0.0,20000,-1000.0,7306.0,26306.0,710.2572700000001
16,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107102761989,278.0,房龄新，带独库，全明户型，精装修，5楼复式。_苏州姑苏葑门现代花园二手房(苏州链家),2020-07-04,4室2厅,108.42, (共5层),25642,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,194.4
17,沧浪新城,1,10.46,普通住宅,承信小区,高,0,0.0,107102762460,375.0,房东诚售，户型正气，采光好，带独立汽车库河自行车库_苏州姑苏沧浪新城承信小区二手房(苏州链家),2020-07-04,5室2厅,191.7, (共5层),19562,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,17000,-1000.0,523.0,16523.0,315.5893
18,留园西园,1,8.39,普通住宅,中天品苑西区,高,0,0.0,107102763103,380.0,姑苏新房源中天品苑复式精装全明户型通透业主诚售_苏州姑苏留园西园中天品苑西区二手房(苏州链家),2020-07-04,4室3厅,121.39, (共6层),31305,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,20000,-1000.0,-580.5,18419.5,222.87595
19,留园西园,0,0.0,普通住宅,莲花新村（姑苏）,高,0,0.0,107102763445,225.0,莲花新村 好房出售 拎包入住  看房方便 诚心出售_苏州姑苏留园西园莲花新村（姑苏）二手房(苏州链家),2020-07-04,4室2厅,126.0, (共5层),17858,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,226.8
20,娄门,2,20.52,普通住宅,日规路1号,高,0,0.0,107102764486,428.0,2000建造的商品房，大复式，双平江，位置好_苏州姑苏娄门日规路1号二手房(苏州链家),2020-07-05,4室3厅,160.0, (共4层),26750,4,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,21000,-3000.0,2026.0,20026.0,320.416
21,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107102766142,207.0,此房满五唯一 4房朝南 格局好 视野开阔 交通便利_苏州姑苏葑门现代花园二手房(苏州链家),2020-07-05,4室2厅,97.48, (共5层),21236,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,174.6
22,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107102769783,310.0,富强新苑 大户顶楼复式 堪称空中小别墅全天采光_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2020-07-06,5室2厅,188.0, (共5层),16490,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,1.0,17000,-1000.0,600.0,16600.0,312.08
23,桃花坞,3,31.21,普通住宅,高师巷散盘,低,0,0.0,107102773243,480.0,高师巷散盘 4室3厅 480万_苏州姑苏桃花坞高师巷散盘二手房(苏州链家),2020-07-07,4室3厅,163.0, (共3层),29448,3,高师巷散盘,1998.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,163.0,0.0,0.0,23000,-2500.0,3060.5,23560.5,384.03615
24,十全街,0,0.0,普通住宅,船舫巷,低,0,0.0,107102777532,700.0,此房满五唯一，带15平车库，顶带阁楼实际面积较大。_苏州姑苏十全街船舫巷二手房(苏州链家),2020-07-08,4室3厅,170.0, (共3层),41177,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,170.0,0.0,1.0,23000,-1000.0,2700.0,24700.0,419.9
25,苏州大学,1,13.76,普通住宅,苏大北小区,高,0,0.0,107102778305,360.0,苏大北小区 5室2厅 360万_苏州姑苏苏州大学苏大北小区二手房(苏州链家),2020-07-08,5室2厅,88.34, (共5层),40752,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,20000,-1000.0,688.0,19688.0,173.2544
26,虎丘,0,0.0,普通住宅,虎阜花园东区,高,0,0.0,107102778692,300.0,虎阜花园东区93平复式 产证面积160平 满两年 草桥_苏州姑苏虎丘虎阜花园东区二手房(苏州链家),2020-07-08,5室3厅,160.0, (共5层),18750,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,240.0
27,平江新城,1,12.28,别墅,大观花园,低,1,21.94,107102780647,998.0,大观花园 5室3厅 998万_苏州姑苏平江新城大观花园二手房(苏州链家),2020-07-09,5室3厅,245.0, (共1层),40735,1,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,1.0,0.0,17000,-1000.0,8711.0,24711.0,580.25561125
28,金阊新城,0,0.0,普通住宅,南山金城1958,低,0,0.0,107102783345,450.0,南山金城1958 4室2厅 450万_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2020-07-09,4室2厅,141.5, (共6层),31803,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,17000,-1000.0,500.0,16500.0,232.65
29,金门,1,14.95,普通住宅,银杏苑(姑苏区),高,0,0.0,107102784424,350.0,金茂府旁新上银杏苑5楼复式 全明户型 随时看房_苏州姑苏金门银杏苑(姑苏区)二手房(苏州链家),2020-07-10,5室2厅,123.24, (共5层),28400,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,20000,-1000.0,747.4999999999999,19747.5,242.89425
30,平江新城,0,0.0,普通住宅,梅花三村,高,0,0.0,107102729854,285.0,梅花三村 复式 四房 满五唯一_苏州姑苏平江新城梅花三村二手房(苏州链家),2020-06-27,4室2厅,131.0, (共6层),21756,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,17000,-1000.0,-2000.0,14000.0,183.4
31,平江新城,0,0.0,普通住宅,梅花三村,高,0,0.0,107102685082,205.0,梅花三村 顶楼复式 4房 不满2年_苏州姑苏平江新城梅花三村二手房(苏州链家),2020-06-17,4室2厅,98.86, (共5层),20737,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,17000,-1000.0,-930.4066356463686,15069.593364353632,147.6820149706656
32,留园西园,0,0.0,别墅,姑苏院子,低,0,0.0,107102685236,768.0,下叠别墅，前后两个院子，位置好，看房方便_苏州姑苏留园西园姑苏院子二手房(苏州链家),2020-06-17,7室5厅,256.0, (共6层),30000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,256.0,1.0,0.0,20000,-1000.0,5000.0,24000.0,586.9568
33,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107102687375,270.0,品牌婚装，全明通透户型，大空间复式，房东诚心卖。_苏州姑苏葑门现代花园二手房(苏州链家),2020-06-17,4室2厅,111.0, (共5层),24325,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,199.8
34,南门,2,10.88,普通住宅,泰华苑,高,0,0.0,107102687937,510.0,泰华苑 4室2厅 510万_苏州姑苏南门泰华苑二手房(苏州链家),2020-06-18,4室2厅,152.88, (共4层),33360,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,21000,-1000.0,1544.0,21544.0,327.4688
35,齐门,3,28.1,普通住宅,东蒋家场,高,0,0.0,107102689301,370.0,护城河内，晋合水巷别墅旁，近拙政园，四楼复式，上叠_苏州姑苏齐门东蒋家场二手房(苏州链家),2020-06-18,4室2厅,166.0, (共4层),22290,4,东蒋家场,2001.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,166.0,1.0,0.0,23000,-3000.0,7405.0,27405.0,454.923
36,苏州大学,0,0.0,普通住宅,东环路1165号,高,0,0.0,107102689437,420.0,满五年不唯一，有随时看房，也可上门直接看。_苏州姑苏苏州大学东环路1165号二手房(苏州链家),2020-06-18,5室2厅,193.0, (共5层),21762,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,20000,-3000.0,-1000.0,16000.0,308.8
37,胥江,1,11.44,普通住宅,金桥新村,高,0,0.0,107102690600,255.0,满五唯一  轻轨2号线 复式精装修 带16平独库 价格可谈_苏州姑苏胥江金桥新村二手房(苏州链家),2020-06-18,4室2厅,120.0, (共6层),21250,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-1000.0,-428.0,18572.0,222.864
38,南门,1,18.54,普通住宅,桂花新村,高,0,0.0,107102690723,450.0,桂花二期 顶楼复式 四房两厅 满五唯一免个税 近地铁_苏州姑苏南门桂花新村二手房(苏州链家),2020-06-18,4室2厅,84.0, (共4层),53572,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,84.0,0.0,1.0,21000,-1000.0,3927.0,23927.0,200.9868
39,南门,1,17.9,普通住宅,水城丽都,高,0,0.0,107102691701,415.0,水城丽都 4室1厅 415万_苏州姑苏南门水城丽都二手房(苏州链家),2020-06-18,4室1厅,154.66, (共5层),26834,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,21000,-1000.0,894.9999999999999,20895.0,321.783
40,胥江,0,0.0,普通住宅,泰南苑,低,0,0.0,107102693177,418.0,此房满5不唯一，户型好，采光好，楼层好，视野宽阔_苏州姑苏胥江泰南苑二手房(苏州链家),2020-06-19,4室2厅,162.16, (共4层),25778,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,20000,-1000.0,500.0,19500.0,315.9
41,齐门,0,0.0,别墅,华润平门府,低,0,0.0,107102694111,1880.0,华润平门府 8室4厅 1880万_苏州姑苏齐门华润平门府二手房(苏州链家),2020-06-19,8室4厅,472.74, (共2层),39769,2,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,472.0,1.0,0.0,23000,-1000.0,5000.0,27000.0,1068.0416
42,沧浪新城,1,9.57,普通住宅,水香六村,高,0,0.0,107102697123,262.0,水香六村 四房复式 独库 看房方便_苏州姑苏沧浪新城水香六村二手房(苏州链家),2020-06-20,4室2厅,91.31, (共5层),28694,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,17000,-1000.0,478.50000000000006,16478.5,149.95435
43,十全街,0,0.0,普通住宅,福园小区,高,0,0.0,107102698024,580.0,福园小区 5室2厅 580万_苏州姑苏十全街福园小区二手房(苏州链家),2020-06-20,5室2厅,128.28, (共5层),45214,5,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,23000,-1000.0,-1000.0,21000.0,268.8
44,桃花坞,2,30.4,普通住宅,干将西路散盘,高,0,0.0,107102701951,335.0,干将路旁复式带晒台  独立自行车库 诚心出售_苏州姑苏桃花坞干将西路散盘二手房(苏州链家),2020-06-21,4室2厅,102.21, (共5层),32776,5,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,23000,-3000.0,1520.0,21520.0,219.504
45,平江新城,0,0.0,普通住宅,苏锦二村北区,高,0,0.0,107102702135,320.0,苏锦二村北区 4室2厅 320万_苏州姑苏平江新城苏锦二村北区二手房(苏州链家),2020-06-21,4室2厅,100.4, (共5层),31873,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,150.0
46,留园西园,0,0.0,普通住宅,桐仁花园,高,0,0.0,107102702780,275.0,桐仁花园16年房子 4开间朝南，小区环境好_苏州姑苏留园西园桐仁花园二手房(苏州链家),2020-06-21,4室2厅,80.0, (共5层),34375,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,144.0
47,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107102702863,195.0,婚装房 顶楼复式 满两年 户型方正 学府一条街 有车库_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2020-06-21,4室2厅,86.36, (共6层),22580,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1.0,17000,-1000.0,-1966.651227420102,14033.348772579899,120.68679944418713
48,胥江,2,14.74,普通住宅,巴桥头新村,高,0,0.0,107102705191,210.0,巴桥头新村，复式四居，自住装修，看房方便_苏州姑苏胥江巴桥头新村二手房(苏州链家),2020-06-21,4室1厅,99.3, (共6层),21149,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,20000,-1000.0,-263.0,18737.0,185.4963
49,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107102705312,288.0,东环沿线好地段  5楼复式房 4个朝南房间 高得房率_苏州姑苏葑门现代花园二手房(苏州链家),2020-06-21,4室2厅,117.5, (共5层),24511,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,210.6
50,胥江,1,18.23,普通住宅,劳动路550号,高,0,0.0,107102707100,285.0,轻轨二号线 龙湖天街旁劳动路550号 复式房 带有大晒台_苏州姑苏胥江劳动路550号二手房(苏州链家),2020-06-22,4室2厅,150.0, (共5层),19000,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,-3000.0,911.5,17911.5,268.6725
51,留园西园,0,0.0,别墅,留园别墅,低,0,0.0,107102707986,850.0,此房满五年.带花园50平左右.适合修身养性的居住_苏州姑苏留园西园留园别墅二手房(苏州链家),2020-06-22,6室2厅,244.0, (共3层),34837,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,244.0,1.0,0.0,20000,-1000.0,5000.0,24000.0,562.9568
52,十全街,3,43.44000000000001,普通住宅,木杏苑,高,0,0.0,107102708164,620.0,满五唯一 有汽车库 平直 振华  使用面积 自住装修_苏州姑苏十全街木杏苑二手房(苏州链家),2020-06-22,5室2厅,185.0, (共4层),33514,4,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,185.0,0.0,0.0,23000,-1000.0,3172.0000000000005,25172.0,465.682
53,南门,1,16.53,普通住宅,新养蚕里新村,低,0,0.0,107102708195,480.0,新养蚕里新村，3楼精装带阁楼，可直接拎包入住_苏州姑苏南门新养蚕里新村二手房(苏州链家),2020-06-22,4室2厅,134.0, (共3层),35821,3,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,21000,-1000.0,4326.5,24326.5,325.9751
54,桃花坞,0,0.0,别墅,桃坞巷,低,0,0.0,107102709071,1180.0,桃坞才苑类独栋，毛坯，房东诚意出售_苏州姑苏桃花坞桃坞巷二手房(苏州链家),2020-06-22,5室2厅,352.0, (共3层),33523,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,352.0,1.0,0.0,23000,-1000.0,5000.0,27000.0,853.5296
55,平江新城,0,0.0,普通住宅,新天地家园北区,高,0,0.0,107102715229,345.0,此房户型正气，采光刺眼，自带独立汽车库和自行车库_苏州姑苏平江新城新天地家园北区二手房(苏州链家),2020-06-24,4室3厅,152.0, (共5层),22698,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,228.0
56,十全街,2,22.87,普通住宅,二郎巷,高,0,0.0,107102715912,408.0,二郎巷 4室1厅 408万_苏州姑苏十全街二郎巷二手房(苏州链家),2020-06-24,4室1厅,79.97, (共4层),51020,4,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,79.0,0.0,0.0,23000,-1000.0,2143.5,24143.5,190.73365
57,金门,0,0.0,普通住宅,金门路386号,高,0,0.0,107102721898,255.0,97年房龄 机械新村 金门路386号 边户顶楼复式 带车库_苏州姑苏金门金门路386号二手房(苏州链家),2020-06-26,4室3厅,118.0, (共5层),21611,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,1.0,20000,-3000.0,700.0,17700.0,208.86
58,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107102724909,245.0,宝邻苑 4室2厅 245万_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2020-06-26,4室2厅,88.0, (共6层),27841,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,17000,-1000.0,-2000.0,14000.0,123.2
59,南门,1,7.93,普通住宅,南园南路34号,高,0,0.0,107102726236,328.0,南园南路 可用 复式两层 五个房间 带露台 近汇邻广场_苏州姑苏南门南园南路34号二手房(苏州链家),2020-06-27,5室1厅,105.22, (共6层),31173,6,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,21000,-3000.0,-603.5,17396.5,182.66325
60,金门,3,39.85,普通住宅,三香弄八号小区,高,0,0.0,107102680894,236.0,三香弄八号小区 4室2厅 236万_苏州姑苏金门三香弄八号小区二手房(苏州链家),2020-06-16,4室2厅,135.0, (共6层),17482,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,20000,-3000.0,992.5000000000002,17992.5,242.89875
61,南门,1,5.62,普通住宅,南园南路34号,高,0,0.0,107102651641,328.0,南园南路34号  顶带阁楼 有大露台 超高使用面积_苏州姑苏南门南园南路34号二手房(苏州链家),2020-06-09,4室3厅,94.81, (共6层),34596,6,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,94.0,0.0,1.0,21000,-3000.0,-642.1093766480326,17357.890623351966,163.16417185950849
62,南门,1,10.8,普通住宅,盘门雅苑,高,0,0.0,107102651750,415.0,此房为全明格局，，前排无遮挡，采光充足。_苏州姑苏南门盘门雅苑二手房(苏州链家),2020-06-09,4室2厅,172.0, (共5层),24128,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,21000,-1000.0,540.0,20540.0,353.288
63,金阊新城,0,0.0,普通住宅,南山金城1958,高,0,0.0,107102653889,335.0,南山金城1958 4室2厅 335万_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2020-06-10,4室2厅,115.5, (共6层),29005,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,17000,-1000.0,-2000.0,14000.0,161.0
64,十全街,1,9.73,普通住宅,唐家巷42号,高,0,0.0,107102657257,510.0,满五年 有钥匙 振华 草桥 诚心出售_苏州姑苏十全街唐家巷42号二手房(苏州链家),2020-06-11,5室2厅,200.0, (共4层),25500,4,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,120.0,0.0,1.0,23000,-3000.0,5486.5,25486.5,315.838
65,金门,0,0.0,普通住宅,新元路20号,高,0,0.0,107102659013,300.0,满五年 精装修，环境优美 格局好 通风好 楼层好_苏州姑苏金门新元路20号二手房(苏州链家),2020-06-11,4室2厅,136.0, (共4层),22059,4,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,20000,-3000.0,0.0,17000.0,231.2
66,南门,1,10.6,普通住宅,南门世纪花园,高,0,0.0,107102659535,438.0,平直南门世纪花园4楼复式带汽车库精装修家具家电齐全_苏州姑苏南门南门世纪花园二手房(苏州链家),2020-06-11,5室2厅,99.2, (共4层),44154,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,21000,-1000.0,1530.0,21530.0,213.147
67,金门,0,0.0,别墅,寒舍,低,0,0.0,107102660078,600.0,寒舍寺旁精装联排别墅满五年看房方便_苏州姑苏金门寒舍二手房(苏州链家),2020-06-11,4室2厅,198.0, (共1层),30304,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,198.0,1.0,0.0,20000,-1000.0,5000.0,24000.0,475.2
68,娄门,1,10.32,普通住宅,塘坊苑,高,0,0.0,107102662049,340.0,稀有复式，房子保养好，采光无遮挡。_苏州姑苏娄门塘坊苑二手房(苏州链家),2020-06-12,4室2厅,115.0, (共5层),29566,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,21000,-1000.0,516.0,20516.0,235.934
69,留园西园,1,12.9,普通住宅,御庭苑,高,0,0.0,107102662116,328.8,御庭苑大复式，户型好，自行车库，看房有钥匙_苏州姑苏留园西园御庭苑二手房(苏州链家),2020-06-12,4室2厅,153.0, (共5层),21491,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,20000,-1000.0,645.0,19645.0,300.5685
