,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,pschool,mschool,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
15,金门,1,9.68,普通住宅,新元二村,高,0,0.0,107102855143,370.0,新元二村 4室2厅 370万_苏州姑苏金门新元二村二手房(苏州链家),2020-07-26,4室2厅,186.44, (共4层),19846,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,20000,-1000.0,1484.0,20484.0,381.0024
16,沧浪新城,0,0.0,普通住宅,城西教师新村,高,0,0.0,107102856015,405.0,城西教师新村 4室2厅 405万_苏州姑苏沧浪新城城西教师新村二手房(苏州链家),2020-07-26,4室2厅,103.0, (共6层),39321,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,17000,-1000.0,-2000.0,14000.0,144.2
17,十全街,0,0.0,普通住宅,南石皮弄,低,0,0.0,107102856179,610.0,南石皮弄 4室2厅 610万_苏州姑苏十全街南石皮弄二手房(苏州链家),2020-07-26,4室2厅,120.0, (共3层),50834,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,23000,-1000.0,500.0,22500.0,270.0
18,胥江,0,0.0,普通住宅,巴里新村,高,0,0.0,107102859993,195.0,房子精装修，配套齐全，出行方便_苏州姑苏胥江巴里新村二手房(苏州链家),2020-07-27,4室2厅,120.0, (共5层),16250,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,216.0
19,胥江,1,23.8,普通住宅,新康花园,高,0,0.0,107102861161,400.0,新康花园 近桐泾公园 看房方便 采光好_苏州姑苏胥江新康花园二手房(苏州链家),2020-07-27,5室2厅,202.0, (共6层),19802,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,20000,-1000.0,190.0,19190.0,387.638
20,葑门,2,23.12,普通住宅,杨枝四村,高,0,0.0,107102861629,248.0,杨枝四村  五楼复式  18平车库  满五年  精装修_苏州姑苏葑门杨枝四村二手房(苏州链家),2020-07-28,4室1厅,110.88, (共6层),22367,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,20000,-1000.0,156.00000000000023,19156.0,210.716
21,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107102864449,258.0,富强新苑一区 4室2厅 258万_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2020-07-29,4室2厅,152.0, (共5层),16974,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,228.0
22,胥江,0,0.0,普通住宅,奥林花园,高,0,0.0,107102866379,565.0,五楼复式，精装，楼上带挑高客厅，南北晒台，诚售！_苏州姑苏胥江奥林花园二手房(苏州链家),2020-07-29,5室3厅,227.0, (共5层),24890,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,408.6
23,娄门,0,0.0,普通住宅,东城明月,高,0,0.0,107102866822,350.0,姑苏区东环路平江中X U E 东城明月精装复式诚心出售_苏州姑苏娄门东城明月二手房(苏州链家),2020-07-29,4室2厅,146.0, (共5层),23973,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,21000,-1000.0,-1000.0,19000.0,277.4
24,平江新城,3,29.41,普通住宅,大观花园北区,高,0,0.0,107102867034,612.0,大观花园北区 5室2厅 612万_苏州姑苏平江新城大观花园北区二手房(苏州链家),2020-07-29,5室2厅,207.1, (共5层),29551,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,17000,-1000.0,1470.5,17470.5,361.63935
25,十全街,1,17.59,普通住宅,沈衙弄,高,0,0.0,107102868346,490.0,此房楼层好，位置佳，采光无遮挡，大公园，看房方便_苏州姑苏十全街沈衙弄二手房(苏州链家),2020-07-29,5室3厅,115.88, (共4层),42286,4,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,115.0,0.0,0.0,23000,-1000.0,1879.5,23879.5,274.61425
26,金门,0,0.0,普通住宅,三元四村,高,0,0.0,107102868492,260.0,新上三元四村 四房 采光无遮挡 业主诚心出售 看房方便_苏州姑苏金门三元四村二手房(苏州链家),2020-07-29,4室2厅,119.0, (共6层),21849,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,20000,-1000.0,-2000.0,17000.0,202.3
27,南门,0,0.0,普通住宅,南门世纪花园,高,0,0.0,107102870729,470.0,人民路桂花公园护城河南门世纪花园复式精装满两年_苏州姑苏南门南门世纪花园二手房(苏州链家),2020-07-30,4室2厅,160.0, (共4层),29375,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,21000,-1000.0,0.0,20000.0,320.0
28,苏州大学,0,0.0,普通住宅,宏葑新村,低,0,0.0,107102871447,340.0,苏州大学宏葑新村三楼复式精装5房诚意出售看房随时。_苏州姑苏苏州大学宏葑新村二手房(苏州链家),2020-07-30,5室2厅,165.0, (共3层),20607,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,20000,-1000.0,500.0,19500.0,321.75
29,胥江,0,0.0,普通住宅,姑香新苑,高,0,0.0,107102873739,460.0,姑香新苑 5室3厅 460万_苏州姑苏胥江姑香新苑二手房(苏州链家),2020-07-31,5室3厅,195.22, (共4层),23564,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,20000,-1000.0,0.0,19000.0,370.5
30,平江新城,2,15.95,普通住宅,苏锦二村南区,高,0,0.0,107102833618,298.0,苏锦二村南区 4室2厅 298万_苏州姑苏平江新城苏锦二村南区二手房(苏州链家),2020-07-21,4室2厅,120.5, (共4层),24731,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,17000,-1000.0,1797.5,17797.5,213.57
31,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107102792447,210.0,顶带阁楼带自行车库，四房朝南，自住装修保养好_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-07-11,4室2厅,112.0, (共5层),18750,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1.0,20000,-1000.0,900.0,19900.0,222.88
32,南门,1,26.38,别墅,佳安别院,低,1,27.22,107102795193,1372.0,佳安别院古城区4层别墅，精装修，等待有品位的你!_苏州姑苏南门佳安别院二手房(苏州链家),2020-07-12,5室2厅,215.0, (共1层),63814,1,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,215.0,1.0,0.0,21000,-1000.0,9680.0,29680.0,612.5221
33,金门,0,0.0,别墅,寒舍,低,0,0.0,107102796215,825.0,寒舍 4室3厅 825万_苏州姑苏金门寒舍二手房(苏州链家),2020-07-12,4室3厅,265.0, (共1层),31133,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,265.0,1.0,0.0,20000,-1000.0,5000.0,24000.0,604.73
34,金门,0,0.0,普通住宅,三元二村,高,0,0.0,107102796275,237.0,西环地铁口 三元二村 装修一年多_苏州姑苏金门三元二村二手房(苏州链家),2020-07-12,4室2厅,141.85, (共7层),16708,7,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,20000,-1000.0,-3000.0,16000.0,225.6
35,胥江,2,21.25,普通住宅,盘景苑,高,0,0.0,107102796669,560.0,盘景苑顶楼复式精装 户型方正采光亮瞎了眼_苏州姑苏胥江盘景苑二手房(苏州链家),2020-07-12,6室1厅,200.33, (共5层),27954,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,1.0,20000,-1000.0,1078.1491788548901,20078.14917885489,401.5629835770978
36,娄门,1,7.99,普通住宅,日规路1号,高,0,0.0,107102798393,245.0,东环路 日规路1号 顶楼复式 采光好 满五年唯一_苏州姑苏娄门日规路1号二手房(苏州链家),2020-07-12,4室2厅,116.0, (共6层),21121,6,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,116.0,0.0,1.0,21000,-3000.0,1199.5,19199.5,222.7142
37,齐门,0,0.0,普通住宅,平齐花苑,低,0,0.0,107102798414,399.0,平齐花苑 一楼复式带汽车库 楼下90平不体现三开间朝南_苏州姑苏齐门平齐花苑二手房(苏州链家),2020-07-12,7室3厅,197.82, (共4层),20170,4,平齐花苑,2001.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,197.0,0.0,0.0,21000,-1500.0,500.0,20000.0,394.0
38,留园西园,0,0.0,普通住宅,新庄二村,高,0,0.0,107102799974,220.0,新庄二村 4室2厅 220万_苏州姑苏留园西园新庄二村二手房(苏州链家),2020-07-13,4室2厅,113.0, (共6层),19470,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,20000,-1000.0,-2000.0,17000.0,192.1
39,虎丘,0,0.0,普通住宅,虎阜花园西区,高,0,0.0,107102800455,240.0,虎阜花园西区66平米，简单装修，  交通方便。_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2020-07-13,4室2厅,99.0, (共5层),24243,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,148.5
40,金门,2,45.47,普通住宅,干将名邸,高,0,0.0,107102800620,400.0,干将名邸 4室2厅 400万_苏州姑苏金门干将名邸二手房(苏州链家),2020-07-13,4室2厅,180.0, (共5层),22223,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,20000,-1000.0,2273.5,21273.5,382.923
41,南门,0,0.0,普通住宅,玉兰新村,低,0,0.0,107102801963,650.0,超大户型  房东诚心出售  随时可看房_苏州姑苏南门玉兰新村二手房(苏州链家),2020-07-13,4室2厅,170.0, (共4层),38236,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,21000,-1000.0,500.0,20500.0,348.5
42,平江新城,0,0.0,普通住宅,天筑家园南区,高,0,0.0,107102803888,488.0,天筑家园南区 5室2厅 488万_苏州姑苏平江新城天筑家园南区二手房(苏州链家),2020-07-14,5室2厅,177.5, (共5层),27493,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,265.5
43,南门,0,0.0,普通住宅,人民路五号,高,0,0.0,107102804140,512.0,满五唯一、单价低、护城河边环境好、交通方便_苏州姑苏南门人民路五号二手房(苏州链家),2020-07-14,4室2厅,128.24, (共4层),39926,4,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,21000,-3000.0,0.0,18000.0,230.4
44,平江新城,0,0.0,普通住宅,汇翠花园,高,0,0.0,107102806692,339.0,新上顶复  121+79  业主诚心出售  采光很好_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-07-15,5室2厅,200.0, (共5层),16950,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,1.0,17000,-1000.0,600.0,16600.0,332.0
45,胥江,0,0.0,普通住宅,新康花园,高,0,0.0,107102806861,396.0,新康花园 新上房源 南北通透格局好 使用面积大_苏州姑苏胥江新康花园二手房(苏州链家),2020-07-15,6室3厅,221.08, (共6层),17913,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,20000,-1000.0,-2000.0,17000.0,375.7
46,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107102807270,235.0,二期房龄新采光足，业主诚心出售哦_苏州姑苏葑门现代花园二手房(苏州链家),2020-07-15,4室2厅,101.02, (共5层),23263,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,181.8
47,平江新城,0,0.0,普通住宅,汇翠花园,高,0,0.0,107102808583,378.0,汇翠精装顶复，看房方便，采光充足_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-07-15,5室2厅,176.0, (共5层),21478,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,1.0,17000,-1000.0,600.0,16600.0,292.16
48,十全街,1,33.41,普通住宅,吴衙场散盘,低,0,0.0,107102810950,480.0,吴衙场散盘 5室2厅 480万_苏州姑苏十全街吴衙场散盘二手房(苏州链家),2020-07-16,5室2厅,128.0, (共2层),37500,2,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,128.0,1.0,0.0,23000,-3000.0,7670.5,27670.5,354.1824
49,胥江,2,42.25,普通住宅,潼泾新村,高,0,0.0,107102811306,310.0,满五唯一，顶楼带双露台，有车库，房龄新，诚心卖！_苏州姑苏胥江潼泾新村二手房(苏州链家),2020-07-16,4室2厅,176.62, (共5层),17552,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,20000,-1000.0,2112.5,21112.5,371.58
50,平江新城,1,6.49,普通住宅,梅花新村,高,0,0.0,107102814048,220.0,总价低，可谈，精装修房东自住，房东诚心出售_苏州姑苏平江新城梅花新村二手房(苏州链家),2020-07-17,5室2厅,160.0, (共6层),13750,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,17000,-1000.0,-675.5,15324.5,245.192
51,胥江,0,0.0,普通住宅,金桥新村,高,0,0.0,107102816453,212.0,金桥新村 4室2厅 212万_苏州姑苏胥江金桥新村二手房(苏州链家),2020-07-17,4室2厅,97.0, (共6层),21856,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,20000,-1000.0,-2000.0,17000.0,164.9
52,南门,0,0.0,普通住宅,南门世纪花园,高,0,0.0,107102818123,460.0,南门世纪花园古运河房......................._苏州姑苏南门南门世纪花园二手房(苏州链家),2020-07-18,4室1厅,155.95, (共4层),29497,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,21000,-1000.0,0.0,20000.0,310.0
53,沧浪新城,2,13.36,普通住宅,博雅苑,高,0,0.0,107102820479,750.0,博雅苑四层顶复，精装修，诚意售，待有缘人询价_苏州姑苏沧浪新城博雅苑二手房(苏州链家),2020-07-18,5室2厅,211.0, (共4层),35546,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,1.0,17000,-1000.0,3268.0,19268.0,406.5548
54,十全街,1,11.11,普通住宅,唐家巷42号,高,0,0.0,107102821452,528.0,唐家巷42号 4室2厅 528万_苏州姑苏十全街唐家巷42号二手房(苏州链家),2020-07-18,4室2厅,200.0, (共4层),26400,4,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,23000,-3000.0,1555.5,21555.5,431.11
55,南门,2,22.0,普通住宅,人民路222号,高,0,0.0,107102823199,320.0,人民路222号 5室1厅 320万_苏州姑苏南门人民路222号二手房(苏州链家),2020-07-19,5室1厅,125.0, (共5层),25600,5,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,21000,-3000.0,1100.0,19100.0,238.75
56,胥江,1,48.37,普通住宅,润达新村,高,0,0.0,107102825161,370.0,润达三期，小区中间位置复式安静采光好，有大车库_苏州姑苏胥江润达新村二手房(苏州链家),2020-07-19,4室3厅,151.0, (共4层),24504,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,20000,-1000.0,3418.5,22418.5,338.51935
57,金门,1,20.5,普通住宅,菱塘新村二区,高,0,0.0,107102827283,284.0,干将路旁 地铁口边上独立汽车库  满五唯一  采光充足_苏州姑苏金门菱塘新村二区二手房(苏州链家),2020-07-19,4室2厅,162.3, (共5层),17499,5,菱塘新村二区,1998.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,20000,-4000.0,1025.0,17025.0,275.805
58,南门,3,25.09,普通住宅,盘溪新村上沙苑,高,0,0.0,107102832233,257.0,盘溪新村上沙苑 5室2厅 257万_苏州姑苏南门盘溪新村上沙苑二手房(苏州链家),2020-07-21,5室2厅,158.99, (共6层),16165,6,盘溪新村上沙苑,1996.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,20000,-5000.0,254.5,15254.5,241.0211
59,苏州大学,2,20.22,普通住宅,锦书清华里,高,0,0.0,107102832593,460.0,锦书清华里 高档小区 很好的 随时看房_苏州姑苏苏州大学锦书清华里二手房(苏州链家),2020-07-21,5室2厅,110.57, (共6层),41603,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,20000,-1000.0,10.999999999999886,19011.0,209.121
60,虎丘,0,0.0,普通住宅,虎阜花园东区,高,0,0.0,107102791943,250.0,虎阜花园东区 4室2厅 250万_苏州姑苏虎丘虎阜花园东区二手房(苏州链家),2020-07-11,4室2厅,122.0, (共5层),20492,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,17000,-1000.0,-1000.0,15000.0,183.0
61,沧浪新城,1,10.46,普通住宅,承信小区,高,0,0.0,107102762460,375.0,房东诚售，户型正气，采光好，带独立汽车库河自行车库_苏州姑苏沧浪新城承信小区二手房(苏州链家),2020-07-04,5室2厅,191.7, (共5层),19562,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,17000,-1000.0,523.0,16523.0,315.5893
62,留园西园,1,8.39,普通住宅,中天品苑西区,高,0,0.0,107102763103,380.0,姑苏新房源中天品苑复式精装全明户型通透业主诚售_苏州姑苏留园西园中天品苑西区二手房(苏州链家),2020-07-04,4室3厅,121.39, (共6层),31305,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,20000,-1000.0,-580.5,18419.5,222.87595
63,留园西园,0,0.0,普通住宅,莲花新村（姑苏）,高,0,0.0,107102763445,224.8,莲花新村 好房出售 拎包入住  看房方便 诚心出售_苏州姑苏留园西园莲花新村（姑苏）二手房(苏州链家),2020-07-04,4室2厅,126.0, (共5层),17842,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,226.8
64,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107102766142,204.0,此房满五唯一 4房朝南 格局好 视野开阔 交通便利_苏州姑苏葑门现代花园二手房(苏州链家),2020-07-05,4室2厅,97.48, (共5层),20928,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,174.6
65,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107102769783,310.0,富强新苑 大户顶楼复式 堪称空中小别墅全天采光_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2020-07-06,5室2厅,188.0, (共5层),16490,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,1.0,17000,-1000.0,600.0,16600.0,312.08
66,平江新城,1,3.16,普通住宅,鼎尚花园(姑苏区),高,0,0.0,107102773119,220.0,满五唯一，自住装修，适宜居住。_苏州姑苏平江新城鼎尚花园(姑苏区)二手房(苏州链家),2020-07-07,4室2厅,92.0, (共5层),23914,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,17000,-1000.0,158.0,16158.0,148.6536
67,桃花坞,3,31.21,普通住宅,高师巷散盘,低,0,0.0,107102773243,480.0,高师巷散盘 4室3厅 480万_苏州姑苏桃花坞高师巷散盘二手房(苏州链家),2020-07-07,4室3厅,163.0, (共3层),29448,3,高师巷散盘,1998.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,163.0,0.0,0.0,23000,-2500.0,3060.5,23560.5,384.03615
68,留园西园,0,0.0,普通住宅,玫瑰苑(姑苏区),高,0,0.0,107102774611,320.0,玫瑰苑名字好听 位置好 户型好，配套全._苏州姑苏留园西园玫瑰苑(姑苏区)二手房(苏州链家),2020-07-07,6室3厅,120.23, (共5层),26616,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-1000.0,-1000.0,18000.0,216.0
69,留园西园,1,11.67,普通住宅,春馨园D区,高,0,0.0,107102776101,210.0,春馨园 精装大户型 交通好 房间多 满足一大家子_苏州姑苏留园西园春馨园D区二手房(苏州链家),2020-07-08,4室2厅,120.0, (共5层),17500,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-1000.0,583.5,19583.5,235.002
